id_venta,fecha,id_cliente,id_producto,id_sucursal,cantidad,precio_unitario,total,descuento,metodo_pago
2423,2024-06-12,480,546,1,7,377.11,2507.7815,5,Efectivo
2424,2024-06-12,453,534,4,4,300.55,1202.2,0,Efectivo
2425,2024-06-12,190,513,5,6,843.86,5063.16,0,Efectivo
2426,2024-06-12,395,539,4,9,609.9,4665.735,15,Transferencia
2427,2024-06-12,441,542,5,5,915.81,4579.049999999999,0,Efectivo
2428,2024-06-13,345,545,1,8,104.46,752.112,10,Transferencia
2429,2024-06-13,533,548,4,5,669.26,3178.985,5,Efectivo
2430,2024-06-13,292,514,1,2,455.26,864.9939999999999,5,Transferencia
2431,2024-06-13,418,511,5,4,572.02,2288.08,0,Transferencia
2432,2024-06-13,206,542,2,2,915.81,1831.62,0,Transferencia
2433,2024-06-13,463,538,4,7,792.27,4991.3009999999995,10,Efectivo
2434,2024-06-13,410,504,1,7,834.86,5844.02,0,Transferencia
2435,2024-06-13,482,533,4,3,400.93,1202.79,0,Efectivo
2436,2024-06-13,333,507,4,7,190.41,1332.87,0,Tarjeta
2437,2024-06-13,365,541,4,1,654.57,654.57,0,Efectivo
2438,2024-06-13,444,508,3,1,757.81,719.9195,5,Efectivo
2439,2024-06-13,137,537,1,9,714.23,6428.07,0,Transferencia
2440,2024-06-13,405,510,1,6,215.86,1165.644,10,Efectivo
2441,2024-06-14,141,543,4,5,851.54,4044.8149999999996,5,Tarjeta
2442,2024-06-14,117,515,2,6,401.2,2407.2,0,Transferencia
2443,2024-06-14,444,538,4,6,792.27,4753.62,0,Efectivo
2444,2024-06-14,377,515,3,1,401.2,381.14,5,Efectivo
2445,2024-06-14,407,505,5,5,181.63,908.15,0,Transferencia
2446,2024-06-14,159,529,3,9,303.31,2320.3215,15,Transferencia
2447,2024-06-14,523,519,2,4,574.74,2184.0119999999997,5,Efectivo
2448,2024-06-14,283,510,4,3,215.86,647.58,0,Efectivo
2449,2024-06-14,141,512,1,1,41.0,36.9,10,Transferencia
2450,2024-06-14,139,504,4,2,834.86,1669.72,0,Transferencia
2451,2024-06-14,497,531,2,3,25.48,76.44,0,Tarjeta
2452,2024-06-14,292,518,1,4,333.28,1266.464,5,Tarjeta
2453,2024-06-14,367,516,3,7,927.39,5842.557,10,Tarjeta
2454,2024-06-14,594,540,5,6,927.04,5562.24,0,Transferencia
2455,2024-06-14,247,536,5,8,206.85,1654.8,0,Transferencia
2456,2024-06-14,495,525,4,9,590.88,5317.92,0,Transferencia
2457,2024-06-14,433,523,3,6,749.85,4499.1,0,Efectivo
2458,2024-06-14,227,512,2,7,41.0,287.0,0,Transferencia
2459,2024-06-14,146,534,5,4,300.55,1202.2,0,Efectivo
2460,2024-06-14,145,536,3,2,206.85,413.7,0,Transferencia
2461,2024-06-15,101,537,4,9,714.23,5785.263,10,Transferencia
2462,2024-06-15,268,503,1,9,613.9,5525.099999999999,0,Efectivo
2463,2024-06-15,208,509,4,4,430.9,1723.6,0,Transferencia
2464,2024-06-15,119,518,4,3,333.28,949.8479999999998,5,Transferencia
2465,2024-06-15,432,543,3,6,851.54,4853.777999999999,5,Transferencia
2466,2024-06-15,172,535,5,3,23.94,64.638,10,Tarjeta
2467,2024-06-15,556,534,3,1,300.55,300.55,0,Transferencia
2468,2024-06-15,545,541,1,4,654.57,2618.28,0,Efectivo
2469,2024-06-15,209,514,3,1,455.26,455.26,0,Efectivo
2470,2024-06-15,368,504,2,2,834.86,1669.72,0,Efectivo
2471,2024-06-15,545,529,4,3,303.31,909.9300000000001,0,Transferencia
2472,2024-06-15,340,541,5,8,654.57,5236.56,0,Efectivo
2473,2024-06-16,517,545,1,4,104.46,417.84,0,Tarjeta
2474,2024-06-16,401,550,4,4,281.97,1127.88,0,Efectivo
2475,2024-06-16,190,515,3,9,401.2,3610.7999999999997,0,Transferencia
2476,2024-06-16,203,528,2,7,283.24,1982.68,0,Tarjeta
2477,2024-06-16,576,542,3,2,915.81,1831.62,0,Efectivo
2478,2024-06-16,350,516,4,3,927.39,2782.17,0,Tarjeta
2479,2024-06-16,553,512,1,4,41.0,164.0,0,Efectivo
2480,2024-06-16,108,505,5,4,181.63,726.52,0,Transferencia
2481,2024-06-16,253,534,4,8,300.55,2404.4,0,Tarjeta
2482,2024-06-16,447,542,1,6,915.81,5494.86,0,Efectivo
2483,2024-06-16,274,501,4,3,248.62,745.86,0,Efectivo
2484,2024-06-16,443,539,2,9,609.9,5214.6449999999995,5,Tarjeta
2485,2024-06-16,258,532,3,8,429.17,3433.36,0,Tarjeta
2486,2024-06-16,593,526,5,9,965.6,8690.4,0,Tarjeta
2487,2024-06-16,531,517,1,5,730.0,3102.5,15,Tarjeta
2488,2024-06-16,315,548,5,3,669.26,2007.78,0,Efectivo
2489,2024-06-16,277,527,5,4,610.96,2443.84,0,Efectivo
2490,2024-06-16,275,524,5,5,544.3,2721.5,0,Efectivo
2491,2024-06-16,440,535,1,9,23.94,204.687,5,Transferencia
2492,2024-06-16,438,546,1,9,377.11,3393.9900000000002,0,Tarjeta
2493,2024-06-16,246,542,5,3,915.81,2747.43,0,Efectivo
2494,2024-06-16,550,539,3,7,609.9,4269.3,0,Tarjeta
2495,2024-06-16,424,526,4,6,965.6,5793.6,0,Tarjeta
2496,2024-06-17,578,549,5,4,595.38,2381.52,0,Efectivo
2497,2024-06-17,261,538,2,5,792.27,3763.2825,5,Tarjeta
2498,2024-06-17,227,523,5,2,749.85,1499.7,0,Tarjeta
2499,2024-06-17,520,522,1,7,846.09,5922.63,0,Tarjeta
2500,2024-06-17,182,504,4,4,834.86,3339.44,0,Tarjeta
2501,2024-06-17,585,549,2,2,595.38,1190.76,0,Tarjeta
2502,2024-06-17,247,509,4,6,430.9,2456.1299999999997,5,Efectivo
2503,2024-06-17,339,504,4,2,834.86,1669.72,0,Efectivo
2504,2024-06-18,512,507,2,2,190.41,380.82,0,Tarjeta
2505,2024-06-18,524,523,5,7,749.85,5248.95,0,Tarjeta
2506,2024-06-18,184,502,5,1,686.43,686.43,0,Tarjeta
2507,2024-06-18,213,549,5,7,595.38,4167.66,0,Transferencia
2508,2024-06-18,325,524,3,5,544.3,2585.4249999999997,5,Tarjeta
2509,2024-06-18,432,540,5,1,927.04,927.04,0,Transferencia
2510,2024-06-18,478,531,2,6,25.48,145.236,5,Transferencia
2511,2024-06-18,343,547,3,7,672.15,4469.7975,5,Transferencia
2512,2024-06-18,243,531,5,1,25.48,24.206,5,Efectivo
2513,2024-06-18,141,547,3,9,672.15,6049.349999999999,0,Transferencia
2514,2024-06-18,523,540,2,7,927.04,6489.28,0,Tarjeta
2515,2024-06-18,358,548,5,1,669.26,568.871,15,Tarjeta
2516,2024-06-18,547,543,1,3,851.54,2426.8889999999997,5,Efectivo
2517,2024-06-18,385,534,2,5,300.55,1427.6125,5,Efectivo
2518,2024-06-18,205,524,4,4,544.3,2177.2,0,Tarjeta
2519,2024-06-18,302,549,4,2,595.38,1190.76,0,Efectivo
2520,2024-06-18,550,526,2,1,965.6,917.3199999999999,5,Efectivo
2521,2024-06-18,407,516,4,4,927.39,3709.56,0,Transferencia
2522,2024-06-19,431,547,2,7,672.15,4705.05,0,Transferencia
2523,2024-06-19,561,513,1,4,843.86,3375.44,0,Efectivo
2524,2024-06-19,366,515,2,9,401.2,3610.7999999999997,0,Tarjeta
2525,2024-06-19,498,527,5,8,610.96,4887.68,0,Transferencia
2526,2024-06-19,310,504,5,8,834.86,6678.88,0,Tarjeta
2527,2024-06-19,151,516,3,5,927.39,4636.95,0,Efectivo
2528,2024-06-19,218,530,4,1,173.61,173.61,0,Tarjeta
2529,2024-06-19,301,544,4,9,454.96,4094.64,0,Tarjeta
2530,2024-06-19,477,530,2,2,173.61,347.22,0,Tarjeta
2531,2024-06-19,139,536,4,6,206.85,1116.99,10,Tarjeta
2532,2024-06-19,128,503,5,5,613.9,3069.5,0,Efectivo
2533,2024-06-19,359,522,1,8,846.09,6768.72,0,Efectivo
2534,2024-06-19,184,549,2,3,595.38,1696.8329999999999,5,Transferencia
2535,2024-06-19,554,522,4,6,846.09,4568.886,10,Transferencia
2536,2024-06-20,255,550,5,6,281.97,1691.8200000000002,0,Transferencia
2537,2024-06-20,217,550,3,3,281.97,845.9100000000001,0,Transferencia
2538,2024-06-20,102,549,4,7,595.38,4167.66,0,Tarjeta
2539,2024-06-20,193,512,1,4,41.0,164.0,0,Transferencia
2540,2024-06-20,266,521,1,5,961.56,4567.409999999999,5,Transferencia
2541,2024-06-20,487,504,4,9,834.86,6386.679,15,Tarjeta
2542,2024-06-20,500,531,4,6,25.48,137.592,10,Efectivo
2543,2024-06-20,450,544,5,4,454.96,1819.84,0,Transferencia
2544,2024-06-20,396,531,4,8,25.48,203.84,0,Efectivo
2545,2024-06-20,358,523,3,9,749.85,5736.3525,15,Transferencia
2546,2024-06-20,181,520,5,5,525.63,2628.15,0,Efectivo
2547,2024-06-20,525,515,2,2,401.2,802.4,0,Transferencia
2548,2024-06-20,368,523,3,6,749.85,4274.145,5,Efectivo
2549,2024-06-20,519,528,5,8,283.24,2265.92,0,Efectivo
2550,2024-06-20,335,516,5,5,927.39,4636.95,0,Transferencia
2551,2024-06-21,421,537,1,1,714.23,642.807,10,Efectivo
2552,2024-06-21,411,521,5,8,961.56,7692.48,0,Transferencia
2553,2024-06-21,401,515,3,9,401.2,3610.7999999999997,0,Transferencia
2554,2024-06-21,563,517,4,1,730.0,730.0,0,Tarjeta
2555,2024-06-21,574,550,3,8,281.97,2255.76,0,Transferencia
2556,2024-06-21,457,537,2,2,714.23,1428.46,0,Transferencia
2557,2024-06-21,313,513,5,4,843.86,3375.44,0,Transferencia
2558,2024-06-21,162,519,5,2,574.74,1149.48,0,Transferencia
2559,2024-06-21,149,530,5,2,173.61,329.85900000000004,5,Tarjeta
2560,2024-06-21,227,545,5,3,104.46,313.38,0,Tarjeta
2561,2024-06-21,323,518,1,8,333.28,2532.928,5,Tarjeta
2562,2024-06-21,509,514,1,4,455.26,1821.04,0,Tarjeta
2563,2024-06-21,379,536,4,7,206.85,1447.95,0,Efectivo
2564,2024-06-21,508,536,5,3,206.85,620.55,0,Transferencia
2565,2024-06-21,394,520,2,3,525.63,1576.8899999999999,0,Tarjeta
2566,2024-06-21,384,519,4,2,574.74,1092.0059999999999,5,Transferencia
2567,2024-06-21,377,545,5,6,104.46,626.76,0,Tarjeta
2568,2024-06-22,538,544,1,6,454.96,2729.7599999999998,0,Transferencia
2569,2024-06-22,207,507,2,1,190.41,190.41,0,Efectivo
2570,2024-06-22,246,544,4,7,454.96,3184.72,0,Tarjeta
2571,2024-06-22,520,504,2,4,834.86,3339.44,0,Efectivo
2572,2024-06-22,199,534,5,3,300.55,901.6500000000001,0,Efectivo
2573,2024-06-22,529,502,3,8,686.43,5491.44,0,Transferencia
2574,2024-06-22,475,505,2,2,181.63,363.26,0,Tarjeta
2575,2024-06-22,173,510,2,9,215.86,1942.7400000000002,0,Efectivo
2576,2024-06-22,537,532,1,8,429.17,3433.36,0,Transferencia
2577,2024-06-22,586,542,5,8,915.81,7326.48,0,Transferencia
2578,2024-06-22,222,541,2,3,654.57,1963.71,0,Transferencia
2579,2024-06-22,130,513,5,4,843.86,3206.668,5,Efectivo
2580,2024-06-22,288,539,1,2,609.9,1158.81,5,Transferencia
2581,2024-06-22,464,505,5,2,181.63,326.934,10,Transferencia
2582,2024-06-22,454,510,1,4,215.86,863.44,0,Transferencia
2583,2024-06-23,388,510,1,6,215.86,1100.886,15,Efectivo
2584,2024-06-23,551,538,4,5,792.27,3961.35,0,Transferencia
2585,2024-06-23,295,527,5,1,610.96,519.316,15,Efectivo
2586,2024-06-23,256,521,3,1,961.56,961.56,0,Transferencia
2587,2024-06-23,272,508,4,6,757.81,4546.86,0,Efectivo
2588,2024-06-23,435,501,1,3,248.62,745.86,0,Efectivo
2589,2024-06-23,141,528,3,3,283.24,849.72,0,Tarjeta
2590,2024-06-23,163,549,2,7,595.38,3959.2769999999996,5,Tarjeta
2591,2024-06-23,123,539,2,1,609.9,579.405,5,Tarjeta
2592,2024-06-23,460,514,4,1,455.26,386.971,15,Efectivo
2593,2024-06-24,175,521,3,3,961.56,2884.68,0,Transferencia
2594,2024-06-24,148,530,5,8,173.61,1388.88,0,Transferencia
2595,2024-06-24,260,521,3,1,961.56,961.56,0,Efectivo
2596,2024-06-24,413,549,4,4,595.38,2024.292,15,Transferencia
2597,2024-06-24,218,509,5,9,430.9,3878.1,0,Efectivo
2598,2024-06-24,200,517,5,4,730.0,2774.0,5,Transferencia
2599,2024-06-24,480,505,2,8,181.63,1453.04,0,Efectivo
2600,2024-06-24,517,531,3,7,25.48,178.36,0,Tarjeta
2601,2024-06-24,508,540,5,3,927.04,2503.008,10,Tarjeta
2602,2024-06-24,267,538,4,7,792.27,5545.889999999999,0,Transferencia
2603,2024-06-24,390,543,2,7,851.54,5960.78,0,Transferencia
2604,2024-06-24,540,519,5,3,574.74,1724.22,0,Transferencia
2605,2024-06-24,256,536,3,2,206.85,393.015,5,Transferencia
2606,2024-06-24,521,550,2,9,281.97,2537.7300000000005,0,Tarjeta
2607,2024-06-24,107,533,3,1,400.93,400.93,0,Tarjeta
2608,2024-06-24,296,513,3,7,843.86,5907.02,0,Efectivo
2609,2024-06-24,521,514,3,4,455.26,1821.04,0,Transferencia
2610,2024-06-24,156,533,2,2,400.93,801.86,0,Tarjeta
2611,2024-06-25,421,529,5,2,303.31,606.62,0,Efectivo
2612,2024-06-25,293,543,1,8,851.54,5790.472,15,Efectivo
2613,2024-06-25,147,549,5,7,595.38,3542.511,15,Efectivo
2614,2024-06-25,248,536,2,7,206.85,1447.95,0,Tarjeta
2615,2024-06-25,375,544,1,5,454.96,2161.0599999999995,5,Efectivo
2616,2024-06-25,257,510,1,8,215.86,1726.88,0,Transferencia
2617,2024-06-25,302,531,1,2,25.48,50.96,0,Efectivo
2618,2024-06-25,544,506,4,2,397.15,794.3,0,Efectivo
2619,2024-06-25,502,501,2,5,248.62,1243.1,0,Tarjeta
2620,2024-06-25,576,507,4,1,190.41,190.41,0,Efectivo
2621,2024-06-25,519,527,1,6,610.96,3665.76,0,Tarjeta
2622,2024-06-25,527,521,4,4,961.56,3653.9279999999994,5,Tarjeta
2623,2024-06-25,595,528,4,6,283.24,1699.44,0,Transferencia
2624,2024-06-26,579,516,2,7,927.39,6491.73,0,Efectivo
2625,2024-06-26,575,546,3,3,377.11,1131.33,0,Transferencia
2626,2024-06-26,226,523,4,8,749.85,5998.8,0,Transferencia
2627,2024-06-26,495,520,4,7,525.63,3679.41,0,Efectivo
2628,2024-06-26,405,538,1,1,792.27,792.27,0,Efectivo
2629,2024-06-26,469,525,1,6,590.88,3368.0159999999996,5,Tarjeta
2630,2024-06-26,394,528,1,7,283.24,1883.546,5,Efectivo
2631,2024-06-26,164,505,5,4,181.63,726.52,0,Tarjeta
2632,2024-06-26,425,521,4,2,961.56,1923.12,0,Transferencia
2633,2024-06-26,492,518,1,9,333.28,2699.5679999999998,10,Transferencia
2634,2024-06-26,518,547,2,7,672.15,4705.05,0,Tarjeta
2635,2024-06-26,276,506,5,1,397.15,397.15,0,Efectivo
2636,2024-06-26,216,529,3,8,303.31,2426.48,0,Efectivo
2637,2024-06-26,540,519,4,3,574.74,1724.22,0,Tarjeta
2638,2024-06-27,304,533,4,4,400.93,1443.348,10,Transferencia
2639,2024-06-27,586,501,2,5,248.62,1243.1,0,Tarjeta
2640,2024-06-27,421,545,3,1,104.46,104.46,0,Efectivo
2641,2024-06-27,131,503,3,6,613.9,3683.3999999999996,0,Efectivo
2642,2024-06-27,488,542,5,6,915.81,5494.86,0,Tarjeta
2643,2024-06-27,213,521,4,2,961.56,1730.808,10,Efectivo
2644,2024-06-27,465,535,1,6,23.94,143.64000000000001,0,Transferencia
2645,2024-06-27,534,541,2,8,654.57,5236.56,0,Tarjeta
2646,2024-06-27,425,540,2,6,927.04,5006.016,10,Transferencia
2647,2024-06-27,514,503,2,4,613.9,2455.6,0,Transferencia
2648,2024-06-27,476,525,2,4,590.88,2363.52,0,Tarjeta
2649,2024-06-27,444,545,1,9,104.46,940.14,0,Tarjeta
2650,2024-06-28,543,538,1,6,792.27,4753.62,0,Efectivo
2651,2024-06-28,167,545,5,8,104.46,835.68,0,Efectivo
2652,2024-06-28,175,520,4,8,525.63,4205.04,0,Tarjeta
2653,2024-06-28,145,544,1,7,454.96,3184.72,0,Tarjeta
2654,2024-06-28,360,545,5,3,104.46,282.04200000000003,10,Efectivo
2655,2024-06-28,254,534,3,1,300.55,300.55,0,Efectivo
2656,2024-06-28,255,521,4,5,961.56,4807.799999999999,0,Efectivo
2657,2024-06-28,530,548,1,2,669.26,1338.52,0,Tarjeta
2658,2024-06-28,463,523,3,2,749.85,1424.715,5,Tarjeta
2659,2024-06-28,548,506,5,7,397.15,2780.0499999999997,0,Efectivo
2660,2024-06-28,575,513,1,3,843.86,2278.422,10,Transferencia
2661,2024-06-28,334,549,1,8,595.38,4763.04,0,Transferencia
2662,2024-06-28,151,523,3,9,749.85,6073.785000000001,10,Efectivo
2663,2024-06-28,406,509,1,8,430.9,3447.2,0,Tarjeta
2664,2024-06-29,362,517,2,6,730.0,4380.0,0,Tarjeta
2665,2024-06-29,415,502,1,5,686.43,3432.1499999999996,0,Transferencia
2666,2024-06-29,225,519,4,3,574.74,1638.009,5,Efectivo
2667,2024-06-29,499,519,3,3,574.74,1724.22,0,Transferencia
2668,2024-06-29,345,507,4,7,190.41,1332.87,0,Transferencia
2669,2024-06-29,130,542,5,5,915.81,4579.049999999999,0,Efectivo
2670,2024-06-29,526,542,4,6,915.81,4945.374,10,Transferencia
2671,2024-06-29,585,520,2,6,525.63,2996.0909999999994,5,Tarjeta
2672,2024-06-29,222,509,2,9,430.9,3878.1,0,Transferencia
2673,2024-06-29,225,517,4,1,730.0,730.0,0,Efectivo
2674,2024-06-29,137,527,5,8,610.96,4887.68,0,Tarjeta
2675,2024-06-29,270,547,1,5,672.15,3192.7124999999996,5,Tarjeta
2676,2024-06-29,224,502,2,6,686.43,3912.651,5,Transferencia
2677,2024-06-29,457,536,4,6,206.85,1241.1,0,Tarjeta
2678,2024-06-29,135,519,4,1,574.74,574.74,0,Efectivo
2679,2024-06-29,187,517,4,3,730.0,1861.5,15,Transferencia
2680,2024-06-30,234,505,1,6,181.63,980.802,10,Tarjeta
2681,2024-06-30,296,539,3,9,609.9,5489.099999999999,0,Efectivo
2682,2024-06-30,374,518,5,6,333.28,1999.6799999999998,0,Transferencia
2683,2024-06-30,301,507,3,6,190.41,1142.46,0,Efectivo
2684,2024-06-30,469,517,5,1,730.0,730.0,0,Tarjeta
2685,2024-06-30,385,539,5,9,609.9,5489.099999999999,0,Transferencia
2686,2024-06-30,177,536,4,4,206.85,827.4,0,Transferencia
2687,2024-06-30,159,540,2,2,927.04,1854.08,0,Tarjeta
2688,2024-06-30,531,545,4,1,104.46,104.46,0,Efectivo
2689,2024-06-30,226,504,1,3,834.86,2504.58,0,Tarjeta
2690,2024-06-30,600,538,5,3,792.27,2376.81,0,Transferencia
2691,2024-07-01,501,525,2,5,590.88,2806.68,5,Transferencia
2692,2024-07-01,209,505,5,1,181.63,181.63,0,Tarjeta
2693,2024-07-01,324,530,5,7,173.61,1215.27,0,Efectivo
2694,2024-07-01,596,512,4,1,41.0,41.0,0,Tarjeta
2695,2024-07-01,378,504,2,4,834.86,3005.496,10,Efectivo
2696,2024-07-01,168,524,2,6,544.3,3102.5099999999998,5,Efectivo
2697,2024-07-01,169,529,5,1,303.31,303.31,0,Transferencia
2698,2024-07-01,265,509,2,7,430.9,2714.6699999999996,10,Efectivo
2699,2024-07-01,589,504,2,7,834.86,5844.02,0,Transferencia
2700,2024-07-01,405,524,4,3,544.3,1387.965,15,Efectivo
2701,2024-07-01,497,514,3,4,455.26,1821.04,0,Efectivo
2702,2024-07-02,262,505,1,6,181.63,1089.78,0,Transferencia
2703,2024-07-02,465,518,3,7,333.28,2332.96,0,Efectivo
2704,2024-07-02,442,542,2,4,915.81,3663.24,0,Tarjeta
2705,2024-07-02,409,519,5,9,574.74,5172.66,0,Efectivo
2706,2024-07-02,479,512,1,9,41.0,350.55,5,Transferencia
2707,2024-07-02,443,518,1,9,333.28,2849.5439999999994,5,Transferencia
2708,2024-07-02,535,517,5,6,730.0,4380.0,0,Tarjeta
2709,2024-07-02,487,530,1,2,173.61,347.22,0,Efectivo
2710,2024-07-02,142,524,5,2,544.3,1088.6,0,Tarjeta
2711,2024-07-02,454,511,1,4,572.02,2288.08,0,Efectivo
2712,2024-07-02,516,535,3,9,23.94,215.46,0,Tarjeta
2713,2024-07-02,209,523,1,3,749.85,2249.55,0,Transferencia
2714,2024-07-02,151,517,4,6,730.0,4161.0,5,Transferencia
2715,2024-07-02,350,501,5,2,248.62,497.24,0,Tarjeta
2716,2024-07-03,597,515,1,1,401.2,401.2,0,Efectivo
2717,2024-07-03,441,532,5,5,429.17,2145.85,0,Efectivo
2718,2024-07-03,530,509,4,8,430.9,3447.2,0,Transferencia
2719,2024-07-03,483,515,1,2,401.2,802.4,0,Efectivo
2720,2024-07-03,592,528,1,9,283.24,2421.7019999999998,5,Tarjeta
2721,2024-07-03,121,524,4,8,544.3,4354.4,0,Tarjeta
2722,2024-07-03,400,535,4,3,23.94,71.82000000000001,0,Efectivo
2723,2024-07-03,239,522,4,1,846.09,803.7855,5,Transferencia
2724,2024-07-03,459,527,5,4,610.96,2443.84,0,Transferencia
2725,2024-07-03,424,519,4,8,574.74,4368.023999999999,5,Transferencia
2726,2024-07-03,599,545,5,3,104.46,313.38,0,Transferencia
2727,2024-07-03,485,512,3,2,41.0,82.0,0,Transferencia
2728,2024-07-03,192,520,1,7,525.63,3311.469,10,Tarjeta
2729,2024-07-03,547,501,1,4,248.62,944.756,5,Efectivo
2730,2024-07-03,380,521,2,6,961.56,5769.36,0,Tarjeta
2731,2024-07-04,225,549,3,5,595.38,2976.9,0,Transferencia
2732,2024-07-04,583,545,4,2,104.46,188.028,10,Transferencia
2733,2024-07-04,497,501,4,2,248.62,497.24,0,Efectivo
2734,2024-07-04,211,510,3,9,215.86,1942.7400000000002,0,Efectivo
2735,2024-07-04,454,547,4,2,672.15,1277.0849999999998,5,Efectivo
2736,2024-07-04,239,532,2,8,429.17,3433.36,0,Tarjeta
2737,2024-07-04,584,539,5,8,609.9,4635.24,5,Efectivo
2738,2024-07-04,535,522,1,1,846.09,803.7855,5,Tarjeta
2739,2024-07-04,373,518,3,1,333.28,333.28,0,Transferencia
2740,2024-07-04,199,548,1,4,669.26,2543.1879999999996,5,Tarjeta
2741,2024-07-04,352,546,5,2,377.11,754.22,0,Efectivo
2742,2024-07-04,438,532,3,1,429.17,429.17,0,Tarjeta
2743,2024-07-04,204,527,5,9,610.96,5498.64,0,Tarjeta
2744,2024-07-05,314,528,4,3,283.24,807.234,5,Tarjeta
2745,2024-07-05,349,518,4,1,333.28,299.952,10,Efectivo
2746,2024-07-05,252,539,4,2,609.9,1219.8,0,Tarjeta
2747,2024-07-05,350,549,5,8,595.38,4763.04,0,Efectivo
2748,2024-07-05,375,529,5,5,303.31,1364.895,10,Tarjeta
2749,2024-07-05,265,518,5,7,333.28,2332.96,0,Tarjeta
2750,2024-07-05,587,544,1,6,454.96,2729.7599999999998,0,Tarjeta
2751,2024-07-05,441,508,5,1,757.81,757.81,0,Efectivo
2752,2024-07-05,108,531,4,6,25.48,129.94799999999998,15,Efectivo
2753,2024-07-05,384,534,2,7,300.55,1998.6574999999998,5,Efectivo
2754,2024-07-05,105,507,5,4,190.41,723.558,5,Transferencia
2755,2024-07-05,245,536,2,8,206.85,1654.8,0,Efectivo
2756,2024-07-05,201,518,4,8,333.28,2399.616,10,Tarjeta
2757,2024-07-05,264,538,5,7,792.27,5545.889999999999,0,Transferencia
2758,2024-07-05,474,509,1,2,430.9,775.62,10,Efectivo
2759,2024-07-05,247,509,1,6,430.9,2585.3999999999996,0,Efectivo
2760,2024-07-05,164,546,2,6,377.11,2262.66,0,Transferencia
2761,2024-07-06,191,508,1,7,757.81,5304.67,0,Transferencia
2762,2024-07-06,217,535,1,6,23.94,143.64000000000001,0,Efectivo
2763,2024-07-06,454,518,1,2,333.28,633.232,5,Transferencia
2764,2024-07-06,367,505,4,8,181.63,1235.0839999999998,15,Tarjeta
2765,2024-07-06,410,514,1,4,455.26,1821.04,0,Tarjeta
2766,2024-07-06,273,528,3,9,283.24,2294.244,10,Tarjeta
2767,2024-07-06,147,530,5,8,173.61,1388.88,0,Efectivo
2768,2024-07-06,240,504,1,3,834.86,2379.3509999999997,5,Tarjeta
2769,2024-07-06,346,539,1,3,609.9,1738.2149999999997,5,Transferencia
2770,2024-07-06,249,520,1,8,525.63,3994.7879999999996,5,Tarjeta
2771,2024-07-06,346,525,3,2,590.88,1181.76,0,Transferencia
2772,2024-07-06,495,528,1,9,283.24,2549.16,0,Tarjeta
2773,2024-07-06,587,512,1,4,41.0,155.79999999999998,5,Transferencia
2774,2024-07-06,576,502,5,6,686.43,4118.58,0,Tarjeta
2775,2024-07-06,105,543,3,3,851.54,2426.8889999999997,5,Tarjeta
2776,2024-07-06,565,514,3,3,455.26,1160.913,15,Tarjeta
2777,2024-07-07,284,522,1,3,846.09,2538.27,0,Transferencia
2778,2024-07-07,120,531,3,2,25.48,48.412,5,Transferencia
2779,2024-07-07,525,523,2,8,749.85,5698.86,5,Tarjeta
2780,2024-07-07,146,548,3,9,669.26,6023.34,0,Transferencia
2781,2024-07-07,112,520,3,8,525.63,4205.04,0,Transferencia
2782,2024-07-07,170,538,3,3,792.27,2139.129,10,Efectivo
2783,2024-07-07,117,504,4,7,834.86,5844.02,0,Tarjeta
2784,2024-07-07,471,515,4,2,401.2,802.4,0,Transferencia
2785,2024-07-07,247,524,4,4,544.3,2068.3399999999997,5,Transferencia
2786,2024-07-07,254,525,3,6,590.88,3545.2799999999997,0,Transferencia
2787,2024-07-07,404,501,2,5,248.62,1180.945,5,Transferencia
2788,2024-07-07,208,507,3,9,190.41,1713.69,0,Efectivo
2789,2024-07-07,336,531,1,4,25.48,101.92,0,Transferencia
2790,2024-07-07,408,512,2,5,41.0,184.5,10,Transferencia
2791,2024-07-07,452,542,4,4,915.81,3663.24,0,Efectivo
2792,2024-07-07,170,505,5,8,181.63,1380.388,5,Tarjeta
2793,2024-07-08,283,544,2,8,454.96,3457.6959999999995,5,Tarjeta
2794,2024-07-08,350,550,4,3,281.97,803.6145,5,Efectivo
2795,2024-07-08,328,542,2,1,915.81,915.81,0,Tarjeta
2796,2024-07-08,202,538,2,6,792.27,4753.62,0,Tarjeta
2797,2024-07-08,175,512,3,2,41.0,73.8,10,Efectivo
2798,2024-07-08,517,539,1,2,609.9,1219.8,0,Transferencia
2799,2024-07-08,546,518,5,3,333.28,999.8399999999999,0,Efectivo
2800,2024-07-08,316,502,4,8,686.43,5491.44,0,Efectivo
2801,2024-07-08,507,510,2,3,215.86,647.58,0,Efectivo
2802,2024-07-08,499,515,5,7,401.2,2527.56,10,Efectivo
2803,2024-07-08,511,530,2,9,173.61,1406.2410000000002,10,Efectivo
2804,2024-07-08,303,544,1,8,454.96,3093.7279999999996,15,Transferencia
2805,2024-07-08,292,517,5,1,730.0,730.0,0,Tarjeta
2806,2024-07-08,349,504,4,7,834.86,5551.819,5,Efectivo
2807,2024-07-08,599,507,2,7,190.41,1332.87,0,Transferencia
2808,2024-07-08,342,541,1,8,654.57,5236.56,0,Efectivo
2809,2024-07-08,565,531,5,5,25.48,127.4,0,Transferencia
2810,2024-07-08,279,539,2,9,609.9,4940.19,10,Tarjeta
2811,2024-07-08,537,534,2,9,300.55,2569.7025000000003,5,Transferencia
